b'NIST SP 800-37 Rev. 2 (DRAFT) - Risk Mgmt Framework for InfoSys &amp; Orgs\nhttps://t.co/JzAlUsHtOV,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-02 17:29:26,1'
b'Compliance experts say the Trump admin\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s anti-reg agenda will produce fewer but more focused SEC &amp; FINRA exams. Are you prepared? #finregs,Sentiment(polarity=0.2 subjectivity=0.55),2017-10-02 16:15:16,0'
b'Learn how to reduce costs and enjoy a  net profit margin of 40% or over in your accountancy practice! You have to r\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/taIpqhJYqi,Sentiment(polarity=0.2 subjectivity=0.25),2017-10-02 15:59:42,0'
b'How can #travel and leisure industry bank on #IoT and apps to make travel personalized &amp; enjoyable?\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/KxeTZqBlLE,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-02 15:30:51,2'
b'RT @wayraw: This is a story being played out in many industries. Good thing IT people are good at learning new tricks.\xc3\xa2\xe2\x82\xac\xc2\xa6https://t.co/bNrNLps\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.509090909090909 subjectivity=0.5386363636363637),2017-10-02 15:26:09,0'
b'Only 4% of Arab women use the internet. #TechFact,Sentiment(polarity=0.0 subjectivity=1.0),2017-10-02 15:10:46,0'
b'Discover how you can optimize your #digital journey for increased efficiency. Visit booth 1602\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/qFeRH2Wpy9,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-02 15:00:25,0'
b"What is your favourite Monday morning drink?\nAt Reis Information Systems we can't get away without a cup of coffee.\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/DO5TD5Jn7W,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-02 14:47:34,1"
b'Not long until @ACLiveShow we cant wait to see you all there! #Scotland #Accounting #Outsourcing,Sentiment(polarity=0.03125 subjectivity=0.4),2017-10-02 13:52:43,0'
b'Our upcoming webinar with Gabor Bessenyei of Globalese NMT neural machine translation will explore just that:\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/FVsEloMJj1,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-02 13:32:51,0'
b'@knpeets @StarHealthIns @irdaindia @FordIndia @TataCompanies @reliancejio @Maruti_Corp @HyundaiIndia\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/IbKEpYimyV,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-02 08:49:03,0'
b'I LOVE INFOSYS,Sentiment(polarity=0.5 subjectivity=0.6),2017-10-02 08:18:46,0'
b'Check this out... Job opportunity in your country of origin https://t.co/x8UhDkZV6P,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-02 06:19:45,0'
b'Look learn improve &amp; articulate with our #ZeroDistance method cards. Check out this template for #innovation https://t.co/gVVpq3J8cV,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-02 06:00:38,4'
b"RT @iAnkurSingh: 1st woman chief justice of Delhi HC\nCanceled Tata housing project\n\nRejected Centre's ban on India's Daughter\n\nBut she's no\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-02 17:31:48,20"
b'pray for tata ain\xc3\xa2\xe2\x82\xac\xe2\x84\xa2t nothing wrong with her just pray for the child,Sentiment(polarity=-0.5 subjectivity=0.9),2017-10-02 17:31:16,0'
b'I love Yo Trane voice ?,Sentiment(polarity=0.5 subjectivity=0.6),2017-10-02 17:30:40,0'
b'RT @theMarqueta2: #traceyLAnd @ #theTrAzeyShoW ~ it$ @ #trAceyZworld ~ it$ weR he go wen he w hi$ main hoE // #xTDx 4 all ting$ #traceyduke\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.16666666666666666 subjectivity=0.3333333333333333),2017-10-02 17:30:35,7'
b'RT @BloodDonorsIn: #Mumbai A+ve or B+ve an urgent requirement for Blood @ Tata MemorialParel.. Ph 7275199802,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-02 17:30:33,37'
b"Who doesn't enjoy some guilt-free shopping therapy?! This Oct 4th @stregismumbai in initiation with Tata Hospital \xc3\xa2\xe2\x82\xac\xc2\xa6\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/renJTiGJ5D,Sentiment(polarity=0.5 subjectivity=0.5),2017-10-02 17:30:02,0"
b"RT @mentallycamila: they've come far ?? https://t.co/6ldzFnATqH,Sentiment(polarity=0.1 subjectivity=1.0),2017-10-02 17:29:44,19"
b'RT @toysrusuk: For a chance to win #Destiny2 for #PS4 or #Xbox follow @ToysRUsUK and RT. Ends TONIGHT. ? T&amp;Cs https://t.co/5jkzyNAtpk #WinI\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.8 subjectivity=0.4),2017-10-04 12:46:35,489'
b"I've got #MichiganState to take the W in this week's @Wendys #RivalryBeef. Who's got your vote? https://t.co/FTakgyDxW5,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 12:46:27,0"
b'RT @AbhinavBhatia4: How to engage with booming startup ecosystem in India? Indian delegates at #NACOSummit speaking on a panel https://t.co\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 12:45:13,2'
b'RT @PxtrickWS: RT &amp; FL for a chance to win a Staff of the Querent + 20 Empower TCs! Giveaway ends October 30 2017 at 11:59:00 EST. ? https\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=1.0 subjectivity=0.4),2017-10-04 12:44:03,21'
b'Think of #ePurchasing as business value through easy buying! Join our webinar with @duncanwjones from @forrester.\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/CJnAUqLnYI,Sentiment(polarity=0.5416666666666667 subjectivity=0.8333333333333334),2017-10-04 12:38:56,0'
b'RT @CollegeCan: Wonderful to hear from students of @AlgonquinColleg &amp; @CollegeLaCite at #FLF2017 to share their experience with learning &amp;\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=1.0 subjectivity=1.0),2017-10-04 12:35:15,8'
b'Green #telecom players appeal to the increasing number of consumers who care about the impact of #climatechange\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/YeIS6gmEWa,Sentiment(polarity=-0.2 subjectivity=0.3),2017-10-04 12:30:00,0'
b'RT @CanadaSpain1: Canadian participants at #IoTSWC17 in # Barcelona! Great team. See you tomorrow! @ICT_West @NexusFP @EmbCanEspana  @canad\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=1.0 subjectivity=0.75),2017-10-04 12:25:54,8'
b'RT @brainsbrewery: WIN 2 tickets to @FAWales v @FAIreland follow @BrainsBrewery and RT this post to enter. Winner picked Friday. T&amp;Cs https\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.8 subjectivity=0.4),2017-10-04 12:24:57,186'
b'Harnessing The Power Of Disruptive Technology The Next Step For Insurance. [https://t.co/T25y8IwoR0] https://t.co/wgnlIJKc4f,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 12:16:15,0'
b"RT @JasonDellaRosa: Tuesday's volleyball winners: Sherman Melissa Gunter Whitesboro Callisburg Van Alstyne Blue Ridge Dodd City Tre\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.1),2017-10-04 12:15:04,5"
b'RT @SushilModi: I visited INFOSYS campus today... https://t.co/bFp8Nur0Jn,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 12:32:04,28'
b'Intelectual property is your business. https://t.co/mlBVTY4ro1 https://t.co/MSntaej7Nx,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 12:20:59,0'
b'Intelectual property is your business. https://t.co/1C9kc95oDT,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 12:20:39,0'
b'RT @java: A Simple Introduction To #Data Structures \xc3\xa2\xe2\x82\xac\xe2\x80\x9c Linked Lists\n #AI #MachineLearning \n\nhttps://t.co/iAupskGdqU https://t.co/1BrrWquTXJ,Sentiment(polarity=0.0 subjectivity=0.35714285714285715),2017-10-04 12:14:14,95'
b'RT @udacity: Starting out in #Android development? Ready for more advanced principles? Explore Android training in #DiscoveryWeek https://t\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.275 subjectivity=0.42500000000000004),2017-10-04 12:13:00,13'
b'RT @java: Using Content Management Systems in #Java Applications\n\nhttps://t.co/d5cWlQHJsx https://t.co/lhWTzgirzB,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 12:12:10,60'
b'RT @MSFTImagine: #Computing jobs are the #1 source of all new wages says @codeorg: https://t.co/ZxTwZ2kjVY https://t.co/PMu4mKZcHv,Sentiment(polarity=0.13636363636363635 subjectivity=0.45454545454545453),2017-10-04 12:09:05,22'
b'RT @java: Free Princeton Course - \nEssentials for serious programmers about algorithms and #data structures and #Java\n\nhttps://t.co/zTFzSi7\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.033333333333333354 subjectivity=0.7333333333333334),2017-10-04 12:07:33,159'
b'RT @java: Build sophisticated algorithms that are fundamental to #deeplearning and #AI with #Java\n\nhttps://t.co/Pe5CKX1kLM? https://t.co/0Z\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.5 subjectivity=1.0),2017-10-04 12:06:56,111'
b'RT @java: FREE - 5 Courses in \n#Java Programming and Software Engineering Fundamentals Specialization - Duke University \n\nhttps://t.co/fVoF\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.4 subjectivity=0.8),2017-10-04 12:05:31,76'
b'RT @CNNnews18: The facility will provide end-to-end technology consulting and systems integration services.\nhttps://t.co/lT5B38tjx5,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 11:54:36,4'
b'What records should you be keeping for your business? Check @HMRCbusiness video out! ? #Bookkeeping #Outsourcing\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/nDVHteRgBW,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 11:13:24,1'
b'The facility will provide end-to-end technology consulting and systems integration services.\nhttps://t.co/cTHGZM0Tyt,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 11:09:09,0'
b'The facility will provide end-to-end technology consulting and systems integration services.\nhttps://t.co/lT5B38tjx5,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 11:08:19,4'
b"RT @kthjjg: i have no sense of shadowing but i finally have my own tata and cooky balloon y'all ?? https://t.co/Lx0YtPmTuY,Sentiment(polarity=0.3 subjectivity=1.0),2017-10-04 12:46:59,280"
b'RT @teejayspencer: this the rawest gender reveal I ever seen. https://t.co/S1NSjYSCHD,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-04 12:46:30,27220'
b'@Tata_Crucible Hold your seats coz the ultimate battle of wits about to get started #TCCQ17 https://t.co/OAdKBWU41z,Sentiment(polarity=0.0 subjectivity=1.0),2017-10-04 12:45:03,0'
b"RT @sevenandtwenty: it's been a while since i did pixel art but i love them ok ???\n#bt21 #btsfanart #btsartmy #mang #cooky #rj #shooky #tat\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.5 subjectivity=0.55),2017-10-04 12:44:32,579"
b"@TataSky It's been over 20hrs and still not received any call. Not up to Tata's standard. Pathetic,Sentiment(polarity=-0.5 subjectivity=0.5),2017-10-04 12:43:28,0"
b'RT @damart_uk: To be in with a chance of winning this gorgeous crew neck sweater simply follow &amp; RT! Ends 13/10 12pm T&amp;Cs: https://t.co/wlV\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.39999999999999997 subjectivity=0.669047619047619),2017-10-08 17:01:46,632'
b'@nzurilife You can certainly read along! We will be conducting a live Twitter chat during the book club meeting so\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/cZHBKFlRr8,Sentiment(polarity=0.2021103896103896 subjectivity=0.5357142857142857),2017-10-08 16:59:41,0'
b'Monday #MorningRush help is here. Never be late nor early to catch bus.\nUniversal webapp https://t.co/MwdV7Pgswi\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/67V5uTW9Wp,Sentiment(polarity=-0.06666666666666667 subjectivity=0.3),2017-10-08 16:58:24,0'
b'If you break a bottle of  @dewars at an Indiana  grocery store on Sunday can they charge you for it? #askingforafriend,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:54:15,0'
b'RT @toysrusuk: WIN 1 of 10 family tickets to #BRICKLIVE #Birmingham on 26th-29th Oct! Follow @toysrusuk and RT to enter. T&amp;Cs https://t.co/\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=1.0 subjectivity=0.4),2017-10-08 16:45:56,153'
b'RT @BarstoolUMiami: Mood https://t.co/o5kA8pguuE,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:39:29,31'
b'We really need better inland wind guidance for TCs...hard to get sustained TS winds hundreds of miles inland with a Cat 1...,Sentiment(polarity=0.35 subjectivity=0.35),2017-10-08 16:38:50,0'
b"@TCs_BowTie @BonesR4Dogs @bigrigol80 @DineshDSouza One of the other mistakes you made cuz you're NOT well read is\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/r6vuMAgUpU,Sentiment(polarity=-0.125 subjectivity=0.375),2017-10-08 16:37:14,0"
b"RT @BoomBoomBetty: Just don't store my dead body in the same freezer as your other dead TCs.,Sentiment(polarity=-0.13125 subjectivity=0.325),2017-10-08 16:35:04,112"
b'https://t.co/M9vmW9dvCv\nIt is a 2 round interview process.\n\nRound 1:... https://t.co/4a32HQBsJt,Sentiment(polarity=-0.2 subjectivity=0.4),2017-10-08 16:31:52,0'
b"RT @Freshney_Place_: #Grimsby! We're giving away a \xc3\x82\xc2\xa350 Freshney Place gift card. ?? Simply RT &amp; follow us for the chance to win. T&amp;Cs: http\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.4 subjectivity=0.37857142857142856),2017-10-08 16:29:16,56"
b"RT @Freshney_Place_: We're giving away a \xc3\x82\xc2\xa350 Freshney Place gift card. ?? Simply RT &amp; follow us for the chance to win. T&amp;Cs: https://t.co/G\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.4 subjectivity=0.37857142857142856),2017-10-08 16:28:43,56"
b'@damart_uk To be in with a chance of winning this gorgeous crew neck sweater simply follow &amp; RT! Ends 13/10 12pm T&amp;\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/jz7z8LsvjV,Sentiment(polarity=0.39999999999999997 subjectivity=0.669047619047619),2017-10-08 16:28:42,0'
b"RT @SylvanianUK: *pirouettes* It's #WorldBalletDay! We've got 3 Ballet Theatres to #win - just RT and FOLLOW to enter! #prize T&amp;Cs - https:\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=1.0 subjectivity=0.4),2017-10-08 16:19:57,935"
b'RT @cineworld: RT for a chance to win 1 of 3 #GoodbyeChristopherRobin posters SIGNED by @MargotRobbie &amp; others! Enter by 151017 TCs:https:/\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=1.0 subjectivity=0.4),2017-10-08 16:19:41,590'
b'Necklace available for sale only Rs.750\nFree home delivery via Tcs Cash on delivery \nShop online at:www.FashionBo\xc3\xa2\xe2\x82\xac\xc2\xa6\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/1el0MigfDj,Sentiment(polarity=0.26666666666666666 subjectivity=0.7333333333333334),2017-10-08 16:09:05,0'
b'I entered for a chance to win 100K miles from Alaska Airlines Go Anywhere Sweeps. NPN CA Only 18+ Ends12/31/17 TCs: https://t.co/d70eU1mqH0,Sentiment(polarity=0.4 subjectivity=0.7),2017-10-08 16:08:11,0'
b'RT @Manstagram_: When you see your designated driver taking shots. https://t.co/hYGqvjixSw,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 15:48:06,50'
b"RT @WWE: Don't forget to donate to members of the @ConnorsCure and @TheVFoundation Marathon Team! Check out Matthew Kaplan: https://t.co/ir\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 15:47:11,94"
b'RT @WWE: DYK there is only one week left to support the @ConnorsCure Marathon Team? Check out why Nicole is running: https://t.co/JkK3ATHQy5,Sentiment(polarity=0.0 subjectivity=0.5),2017-10-08 15:46:15,72'
b"RT @TGToronto: Germaine Greer condemns Murray Edwards' decision to admit transgender students - The Cambridge\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/jYhbVnOy5K #tra\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 15:35:20,1"
b'@old_punky Nowt haha going to the match is enough punishment for them never mind charging the poor fucker,Sentiment(polarity=-0.06666666666666667 subjectivity=0.4666666666666666),2017-10-08 15:24:56,0'
b'I added a video to a @YouTube playlist https://t.co/B4C8EfAAbB Minecraft Brokenlens How To Glitch Out Of The Map,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 15:18:37,0'
b'Minecraft Brokenlens How To Glitch Out Of The Map: https://t.co/B4C8EfAAbB via @YouTube,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 15:18:36,0'
b'@s4sober_ I used to purchase for bhabi from pak and dispatch from here. You may check https://t.co/VvXMnZa3NV thoug\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/b9Akbs8czf,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 15:16:24,0'
b'@hermitcraft_ @PythonGB I love his terraria series\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s he\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s a really good commentator:D,Sentiment(polarity=0.6 subjectivity=0.6000000000000001),2017-10-08 15:08:43,0'
b'@Marc_IRL Finally,Sentiment(polarity=0.0 subjectivity=1.0),2017-10-08 15:05:38,0'
b'@goodfundadvisor @BMTheEquityDesk @SanaSecurities @StocksResearch @RakJhun @kotaksecurities @bse_sensex Absolutely\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/yUixJpCDck,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:05:34,0'
b'@rajeev_mp \nSir what sort of Governance Mr Narayana Murthy and Mr Nandan Nilekani stand 4? \nShocking to see fundin\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/gjmJFEBXAE,Sentiment(polarity=-1.0 subjectivity=1.0),2017-10-08 15:27:56,0'
b'RT @Pkunk_: @iAnkurSingh Rohan Murthy Nandan Nilekani Narayan Murthy. The list of ppl funding US owned &amp; operated mouthpiece Wire is main\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 15:11:14,1'
b'Nokia was founded in 1865 and its primary business was manufacturing paper. #TechFact https://t.co/kpap9HKWSa,Sentiment(polarity=0.4 subjectivity=0.5),2017-10-08 15:09:07,0'
b'@iAnkurSingh Rohan Murthy Nandan Nilekani Narayan Murthy. The list of ppl funding US owned &amp; operated mouthpiece\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/VSi2mF6Vs7,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 14:56:14,1'
b'RT @acharya27: @rishibagree @thewire_in there is a bigger story here... The trustees of IPSMF are Ashsih Dhawan who was heavily invested in\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.1 subjectivity=0.5),2017-10-08 14:02:07,1'
b'RT @acharya27: @rishibagree @thewire_in @Ram_Guha ashish dhawan of asoka University could have received this amount as quid pro quo for his\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 14:01:07,1'
b'Companies that adopt the #AR &amp; #VR experience early on will be positioned for market dominance in the years to come\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/G6PvpX3IK9,Sentiment(polarity=0.1 subjectivity=0.3),2017-10-08 14:00:45,5'
b'@goodfundadvisor @NileshShah68 @BMTheEquityDesk @SanaSecurities @StocksResearch @RakJhun @kotaksecurities\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/O9fH0T7kVs,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 13:54:35,0'
b'All tickets at our disposal are up for sale: LOC U-17 WC - https://t.co/AA7jFU6QUW under-fire Local Organising Com\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/sQZbw6lvwV,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 13:22:19,0'
b'@rishibagree @thewire_in @Ram_Guha ashish dhawan of asoka University could have received this amount as quid pro qu\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/DPUNA0IK2S,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 13:08:44,1'
b'@rishibagree @thewire_in there is a bigger story here... The trustees of IPSMF are Ashsih Dhawan who was heavily in\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/0I8bse49OV,Sentiment(polarity=-0.1 subjectivity=0.5),2017-10-08 13:05:01,1'
b'RT @unlockscreen: ? Liberado ? \nEspecial Holland Roden\n\xc3\xa2\xe2\x82\xac\xc2\xa2rt if you saved \n\xc3\xa2\xe2\x82\xac\xc2\xa2fav if you liked \n\xc3\xa2\xe2\x82\xac\xc2\xa2print if you used \n-tata https://t.co/2TvZM8n6\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.6 subjectivity=0.8),2017-10-08 17:02:03,15'
b"@Hopefocus Just an answer...again and again...always the same answer.....\nWhy?\nIt's so horrible....\n?,Sentiment(polarity=-0.5 subjectivity=0.5625),2017-10-08 17:01:55,0"
b'RT @bld4needy: #Mumbai AB-ve #blood #urgent #need at Tata Hospital Pls Call 9834020686 via @vipulmmali cc @nistula @upma23 @jemin_p #Tweet_\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 17:01:48,24'
b'RT @Yourhobi: When your day felt extra long so you order Cherry Coke instead of a regular one. ?\n#tata #taehyung https://t.co/TV4olHTcix,Sentiment(polarity=-0.016666666666666666 subjectivity=0.1923076923076923),2017-10-08 17:01:45,9616'
b'RT @NANDANPRATIM: A tata sumo vehicle fall in a gorge near Indo china border Arunachal Pradesh. 3 tourists from West Bengal died in an acc\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.1 subjectivity=0.4),2017-10-08 17:01:20,6'
b'RT @raktimkn: Also it seems the partner worked in Hero till June 2016. @Tata_Crucible happens in Sept &amp; Oct. Consider this a formal complai\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 17:00:20,2'
b'Travel buddy pleeeeeeeeaaaaasssssseeeeee,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 17:00:01,0'
b'RT @309daze: tata &amp; shooky doodle request for my soul mate ? thank you! https://t.co/HkVSCy8tC3,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:59:08,80'
b'RT @unlockscreen: -&gt; lockscreen justin bieber \n?fav if you liked\n?rt if you saved\n?print if you used\n-tata https://t.co/2O3sS8BSt6,Sentiment(polarity=0.6 subjectivity=0.8),2017-10-08 16:59:08,5'
b'RT @unlockscreen: ?lockscreen dua lipa \n\xc3\x82\xc2\xbb fav if you liked\n\xc3\x82\xc2\xbb rt if you saved\n\xc3\x82\xc2\xbb print if you used\n-tata https://t.co/36kGXI59CE,Sentiment(polarity=0.6 subjectivity=0.8),2017-10-08 16:58:56,9'
b'RT @BloodAid: #Mumbai Need AB-ve #blood @ Tata Hosp. Call 9834020686 #BloodAid via @Prakash_Sawant @vipulmmali cc @InfoMumbai @WeAreMumbai\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:58:33,22'
b'RT @PeopleNChoices: Then @narendramodi Govt. gave soft loan of ?559 Cr for Tata Nano plant. @OfficeOfRG says the loan was ?24000 Cr. Is #R\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.1 subjectivity=0.35),2017-10-08 16:58:24,77'
b'RT @Nat_Sawek: Good morning LA #PeckOatKnockOutConcert #??????????? #???????????? https://t.co/GcqbdXHbKy,Sentiment(polarity=0.7 subjectivity=0.6000000000000001),2017-10-08 16:58:22,4788'
b"RT @Oheyjuliaa: Rip to The Jacka Javibo Stevieblow Tata.. My heart aches for y'all,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:58:00,3"
b'RT @Nat_Sawek: Hollywood.. #??????????? #????????????  #PeckOatKnockOutConcert #MTVEMA #NominatePalitchockeAyanaputra https://t.co/oxfpb4Um\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:57:53,8109'
b'RT @CNBCTV18News: "Tata Tele in really bad shape... close to impossible to recover" #ChandraToCNBCTV18 .@TataCompanies @ShereenBhan https:/\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=-0.6833333333333332 subjectivity=0.8333333333333333),2017-10-08 16:57:46,14'
b'I never experred it ??? @tata_tainment  @Flatie21 https://t.co/Yf8l5wfsvy,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:57:12,0'
b'Excl: How Chandrasekaran is trying to make the top-heavy Tata Group leaner\nhttps://t.co/UtrXH2Ug2K,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:56:36,0'
b'This is my big Tata sempre in sella alla sua moto guzzi everyday and noche and day https://t.co/bIGIGTferM,Sentiment(polarity=-0.1 subjectivity=0.35),2017-10-08 16:56:07,0'
b'RT @pr_akash_raj: @bdheeraj \nTata Nano is the fav car of Autowaalas. The name itself has Na and No,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:55:55,6'
b'RT @Jerusalem_Post: Indian billionaire Ratan Tata to attend Israeli auto-tech conference https://t.co/nRxzJyRAFq https://t.co/izNiN8uorj,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:55:40,11'
b'Indian billionaire Ratan Tata to attend Israeli auto-tech conference https://t.co/cK98ykQZ0b,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:54:25,0'
b'RT @taekookmoments: bighit: "your actions reflect the image of BTS"\n\narmys: /sends flowers to radio stations to thank them for playing bts\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:54:16,401'
b'RT @snottle: some vkook tonight-- it is the cooky with his tata balloon--- based off the heart balloon tweet i saw earlier--- https://t.co/\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.0 subjectivity=0.5),2017-10-08 16:54:05,308'
b"@yujutokki BUT my notifs still showing that 'yujutokki' errr\xc3\xa2\xe2\x82\xac\xe2\x80\x9d tata is a line sticker made my Taehyung sunbaenim.,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:53:55,0"
b"@Pankajindal31 @sigmaiotapi @sanish9d And here's @dhirendra_vr tweet screenshot again #TCCQ17 @Tata_Crucible https://t.co/uRJZywAw4s,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-08 16:53:11,0"
b'RT @toysrusuk: The NINJAGO @thelegomoviesuk is almost here! ? RT for a chance to WIN the full range of #LEGO from #ToysRUsUK! T&amp;Cs: https:/\xc3\xa2\xe2\x82\xac\xc2\xa6,Sentiment(polarity=0.61875 subjectivity=0.47500000000000003),2017-10-11 16:14:33,861'
b'RT @billbraski5: This is your TCs TC https://t.co/tE8BSbCSoc,Sentiment(polarity=0.0 subjectivity=0.0),2017-10-11 16:10:32,1'
